run_id,step,neutrons,keff
34,17,30,0.5882352941176471
34,18,42,1.4
34,19,39,0.9285714285714286
35,0,2,-1
35,1,2,1.0
35,2,3,1.5
35,3,3,1.0
35,4,5,1.6666666666666667
35,5,15,3.0
35,6,20,1.3333333333333333
35,7,45,2.25
35,8,63,1.4
35,9,39,0.6190476190476191
35,10,45,1.1538461538461537
35,11,49,1.0888888888888888
35,12,48,0.9795918367346939
35,13,46,0.9583333333333334
35,14,57,1.2391304347826086
35,15,41,0.7192982456140351
35,16,38,0.926829268292683
35,17,33,0.868421052631579
35,18,51,1.5454545454545454
35,19,42,0.8235294117647058
36,0,4,-1
36,1,9,2.25
36,2,14,1.5555555555555556
36,3,29,2.0714285714285716
36,4,39,1.3448275862068966
36,5,65,1.6666666666666667
36,6,68,1.0461538461538462
36,7,38,0.5588235294117647
36,8,36,0.9473684210526315
36,9,44,1.2222222222222223
36,10,52,1.1818181818181819
36,11,74,1.4230769230769231
36,12,22,0.2972972972972973
36,13,32,1.4545454545454546
36,14,41,1.28125
36,15,34,0.8292682926829268
36,16,50,1.4705882352941178
36,17,43,0.86
36,18,57,1.3255813953488371
36,19,38,0.6666666666666666
37,0,4,-1
37,1,6,1.5
37,2,6,1.0
37,3,12,2.0
37,4,20,1.6666666666666667
37,5,27,1.35
37,6,28,1.037037037037037
37,7,36,1.2857142857142858
37,8,56,1.5555555555555556
37,9,47,0.8392857142857143
37,10,48,1.0212765957446808
37,11,44,0.9166666666666666
37,12,44,1.0
37,13,59,1.3409090909090908
37,14,55,0.9322033898305084
37,15,35,0.6363636363636364
37,16,35,1.0
37,17,40,1.1428571428571428
37,18,45,1.125
37,19,44,0.9777777777777777
38,0,3,-1
38,1,15,5.0
38,2,28,1.8666666666666667
38,3,36,1.2857142857142858
38,4,41,1.1388888888888888
38,5,45,1.0975609756097562
38,6,41,0.9111111111111111
38,7,42,1.024390243902439
38,8,47,1.119047619047619
38,9,40,0.851063829787234
38,10,53,1.325
38,11,62,1.169811320754717
38,12,41,0.6612903225806451
38,13,43,1.048780487804878
38,14,54,1.255813953488372
38,15,47,0.8703703703703703
38,16,39,0.8297872340425532
38,17,39,1.0
38,18,64,1.641025641025641
38,19,54,0.84375
39,0,4,-1
39,1,7,1.75
39,2,12,1.7142857142857142
39,3,24,2.0
39,4,37,1.5416666666666667
39,5,42,1.135135135135135
39,6,26,0.6190476190476191
39,7,36,1.3846153846153846
39,8,41,1.1388888888888888
39,9,47,1.146341463414634
39,10,51,1.0851063829787233
39,11,42,0.8235294117647058
39,12,44,1.0476190476190477
39,13,49,1.1136363636363635
39,14,50,1.0204081632653061
39,15,38,0.76
39,16,42,1.105263157894737
39,17,51,1.2142857142857142
39,18,30,0.5882352941176471
39,19,39,1.3
40,0,3,-1
40,1,3,1.0
40,2,5,1.6666666666666667
40,3,9,1.8
40,4,20,2.2222222222222223
40,5,35,1.75
40,6,31,0.8857142857142857
40,7,41,1.3225806451612903
40,8,47,1.146341463414634
40,9,56,1.1914893617021276
40,10,52,0.9285714285714286
40,11,54,1.0384615384615385
40,12,55,1.0185185185185186
40,13,49,0.8909090909090909
40,14,42,0.8571428571428571
40,15,39,0.9285714285714286
40,16,66,1.6923076923076923
40,17,46,0.696969696969697
40,18,46,1.0
40,19,52,1.1304347826086956
41,0,1,-1
41,1,1,1.0
41,2,2,2.0
41,3,0,0.0
41,4,0,0
41,5,0,0
41,6,0,0
41,7,0,0
41,8,0,0
41,9,0,0
41,10,0,0
41,11,0,0
41,12,0,0
41,13,0,0
41,14,0,0
41,15,0,0
41,16,0,0
41,17,0,0
41,18,0,0
41,19,0,0
42,0,1,-1
42,1,3,3.0
42,2,3,1.0
42,3,11,3.6666666666666665
42,4,16,1.4545454545454546
42,5,20,1.25
42,6,36,1.8
42,7,55,1.5277777777777777
42,8,45,0.8181818181818182
42,9,58,1.288888888888889
42,10,50,0.8620689655172413
42,11,56,1.12
42,12,49,0.875
42,13,60,1.2244897959183674
42,14,45,0.75
42,15,46,1.0222222222222221
42,16,50,1.0869565217391304
42,17,61,1.22
42,18,36,0.5901639344262295
42,19,43,1.1944444444444444
43,0,1,-1
43,1,1,1.0
43,2,0,0.0
43,3,0,0
43,4,0,0
43,5,0,0
43,6,0,0
43,7,0,0
43,8,0,0
43,9,0,0
43,10,0,0
43,11,0,0
43,12,0,0
43,13,0,0
43,14,0,0
43,15,0,0
43,16,0,0
43,17,0,0
43,18,0,0
43,19,0,0
44,0,5,-1
44,1,10,2.0
44,2,18,1.8
44,3,25,1.3888888888888888
44,4,41,1.64
44,5,52,1.2682926829268293
44,6,50,0.9615384615384616
44,7,48,0.96
44,8,58,1.2083333333333333
44,9,48,0.8275862068965517
44,10,44,0.9166666666666666
44,11,38,0.8636363636363636
44,12,67,1.763157894736842
44,13,42,0.6268656716417911
44,14,45,1.0714285714285714
44,15,55,1.2222222222222223
44,16,63,1.1454545454545455
44,17,40,0.6349206349206349
44,18,55,1.375
44,19,68,1.2363636363636363
45,0,5,-1
45,1,11,2.2
45,2,15,1.3636363636363635
45,3,28,1.8666666666666667
45,4,39,1.3928571428571428
45,5,27,0.6923076923076923
45,6,22,0.8148148148148148
45,7,36,1.6363636363636365
45,8,34,0.9444444444444444
45,9,46,1.3529411764705883
45,10,46,1.0
45,11,62,1.3478260869565217
45,12,26,0.41935483870967744
45,13,27,1.0384615384615385
45,14,24,0.8888888888888888
45,15,26,1.0833333333333333
45,16,30,1.1538461538461537
45,17,25,0.8333333333333334
45,18,33,1.32
45,19,35,1.0606060606060606
46,0,2,-1
46,1,3,1.5
46,2,4,1.3333333333333333
46,3,4,1.0
46,4,5,1.25
46,5,11,2.2
46,6,23,2.090909090909091
46,7,49,2.130434782608696
46,8,58,1.183673469387755
46,9,50,0.8620689655172413
46,10,52,1.04
46,11,51,0.9807692307692307
46,12,43,0.8431372549019608
46,13,57,1.3255813953488371
46,14,50,0.8771929824561403
46,15,45,0.9
46,16,33,0.7333333333333333
46,17,55,1.6666666666666667
46,18,41,0.7454545454545455
46,19,41,1.0
47,0,3,-1
47,1,6,2.0
47,2,8,1.3333333333333333
47,3,11,1.375
47,4,20,1.8181818181818181
47,5,28,1.4
47,6,37,1.3214285714285714
47,7,44,1.1891891891891893
47,8,29,0.6590909090909091
47,9,17,0.5862068965517241
47,10,24,1.411764705882353
47,11,27,1.125
47,12,35,1.2962962962962963
47,13,31,0.8857142857142857
47,14,38,1.2258064516129032
47,15,44,1.1578947368421053
47,16,47,1.0681818181818181
47,17,34,0.723404255319149
47,18,45,1.3235294117647058
47,19,58,1.288888888888889
48,0,5,-1
48,1,13,2.6
48,2,16,1.2307692307692308
48,3,18,1.125
48,4,24,1.3333333333333333
48,5,30,1.25
48,6,33,1.1
48,7,34,1.0303030303030303
48,8,42,1.2352941176470589
48,9,39,0.9285714285714286
48,10,44,1.1282051282051282
48,11,43,0.9772727272727273
48,12,40,0.9302325581395349
48,13,50,1.25
48,14,35,0.7
48,15,28,0.8
48,16,30,1.0714285714285714
48,17,34,1.1333333333333333
48,18,37,1.088235294117647
48,19,42,1.135135135135135
49,0,4,-1
49,1,13,3.25
49,2,14,1.0769230769230769
49,3,14,1.0
49,4,28,2.0
49,5,37,1.3214285714285714
49,6,40,1.0810810810810811
49,7,50,1.25
49,8,68,1.36
49,9,35,0.5147058823529411
49,10,58,1.6571428571428573
49,11,35,0.603448275862069
49,12,56,1.6
49,13,78,1.3928571428571428
49,14,65,0.8333333333333334
49,15,42,0.6461538461538462
49,16,42,1.0
49,17,57,1.3571428571428572
49,18,43,0.7543859649122807
49,19,61,1.4186046511627908
50,0,4,-1
50,1,5,1.25
50,2,4,0.8
50,3,10,2.5
50,4,19,1.9
50,5,37,1.9473684210526316
50,6,42,1.135135135135135
50,7,64,1.5238095238095237
50,8,54,0.84375
50,9,55,1.0185185185185186
50,10,50,0.9090909090909091
50,11,39,0.78
50,12,47,1.205128205128205
50,13,36,0.7659574468085106
50,14,40,1.1111111111111112
50,15,50,1.25
50,16,53,1.06
50,17,43,0.8113207547169812
50,18,38,0.8837209302325582
50,19,35,0.9210526315789473
51,0,4,-1
51,1,10,2.5
51,2,15,1.5
51,3,20,1.3333333333333333
51,4,35,1.75
51,5,53,1.5142857142857142
51,6,38,0.7169811320754716
51,7,33,0.868421052631579
51,8,32,0.9696969696969697
51,9,55,1.71875
51,10,50,0.9090909090909091
51,11,49,0.98
51,12,58,1.183673469387755
51,13,43,0.7413793103448276
51,14,39,0.9069767441860465
51,15,36,0.9230769230769231
51,16,40,1.1111111111111112
51,17,39,0.975
51,18,53,1.358974358974359
51,19,43,0.8113207547169812
52,0,3,-1
52,1,8,2.6666666666666665
52,2,19,2.375
52,3,38,2.0
52,4,41,1.0789473684210527
52,5,50,1.2195121951219512
52,6,60,1.2
52,7,46,0.7666666666666667
52,8,55,1.1956521739130435
52,9,50,0.9090909090909091
52,10,52,1.04
52,11,48,0.9230769230769231
52,12,76,1.5833333333333333
52,13,22,0.2894736842105263
52,14,38,1.7272727272727273
52,15,45,1.1842105263157894
52,16,53,1.1777777777777778
52,17,77,1.4528301886792452
52,18,17,0.22077922077922077
52,19,40,2.3529411764705883
53,0,2,-1
53,1,8,4.0
53,2,20,2.5
53,3,35,1.75
53,4,50,1.4285714285714286
53,5,52,1.04
53,6,47,0.9038461538461539
53,7,73,1.553191489361702
53,8,26,0.3561643835616438
53,9,49,1.8846153846153846
53,10,39,0.7959183673469388
53,11,46,1.1794871794871795
53,12,59,1.2826086956521738
53,13,51,0.864406779661017
53,14,50,0.9803921568627451
53,15,43,0.86
53,16,66,1.5348837209302326
53,17,35,0.5303030303030303
53,18,40,1.1428571428571428
53,19,45,1.125
54,0,2,-1
54,1,4,2.0
54,2,7,1.75
54,3,16,2.2857142857142856
54,4,19,1.1875
54,5,36,1.894736842105263
54,6,53,1.4722222222222223
54,7,59,1.1132075471698113
54,8,29,0.4915254237288136
54,9,37,1.2758620689655173
54,10,58,1.5675675675675675
54,11,32,0.5517241379310345
54,12,51,1.59375
54,13,38,0.7450980392156863
54,14,47,1.236842105263158
54,15,49,1.0425531914893618
54,16,42,0.8571428571428571
54,17,63,1.5
54,18,45,0.7142857142857143
54,19,55,1.2222222222222223
